threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
4.611686018427388e-12,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
9.223372036854777e-12,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.8446744073709553e-11,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
3.6893488147419106e-11,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
7.378697629483821e-11,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.4757395258967643e-10,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
2.9514790517935285e-10,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
5.902958103587057e-10,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.1805916207174114e-09,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
2.361183241434823e-09,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
4.722366482869646e-09,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
9.444732965739291e-09,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.8889465931478582e-08,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
3.7778931862957165e-08,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
7.555786372591433e-08,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.5111572745182866e-07,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
3.022314549036573e-07,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
6.044629098073146e-07,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.2089258196146293e-06,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
2.4178516392292586e-06,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
4.835703278458517e-06,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
9.671406556917034e-06,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
1.934281311383407e-05,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
3.868562622766814e-05,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
7.737125245533627e-05,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.00015474250491067255,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.0003094850098213451,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.0006189700196426902,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.0012379400392853804,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.0024758800785707608,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.0049517601571415215,3.0276503540974917,0.00032556050036049064,0.0,0.0,0.0,,0.0,0.0,,0.00032556050036049064,,0.00032556050036049064,0.0,0.00033043653711266937,0.0
0.009903520314283043,3.0276503540974917,0.0016951391949524437,0.0,0.002848898792944486,0.0028747978728803406,,0.0,0.002848898792944504,,0.0007288276914478277,,0.0007288276914478277,0.0,0.0007392306692572382,0.001700149279660427
0.010101010101010102,3.0276503540974917,0.0016951391949524437,0.0,0.002848898792944486,0.0028747978728803406,,0.0,0.002848898792944504,,0.0007288276914478277,,0.0007288276914478277,0.0,0.0007392306692572382,0.001700149279660427
0.019807040628566086,3.0276503540974917,0.03153830953952462,0.005621826951410439,0.0543434299823109,0.07039639676932737,0.034748332586411954,0.005621826951410439,0.054343429982310926,0.022208435897583572,0.014884254783858854,0.022208435897583572,0.014884254783858854,0.005621826951410439,0.014076182287863684,0.03341406651411537
0.020202020202020204,3.0276503540974917,0.03205750648111406,0.005621826951410439,0.05544063002575239,0.0714051480112821,0.031712667762305705,0.005621826951410439,0.0554406300257524,0.020376271984212355,0.015096589513677759,0.02037627198421236,0.015096589513677759,0.005621826951410439,0.014214581792652618,0.03418315341244341
0.030303030303030304,3.0276503540974917,0.02123698094918419,0.006440611887195309,0.03676735723081894,0.0639834593521353,0.02475785613354306,0.006440611887195309,0.03676735723081894,0.016166020786784377,0.011775555420449552,0.01616602078678436,0.011775555420449552,0.006440611887195309,0.01070071448768682,0.02285947111433495
0.03961408125713217,3.0276503540974917,0.02765702340786125,0.006440611887195309,0.04771376649701124,0.10307498670817136,0.0192990094931663,0.006440611887195309,0.04771376649701127,0.012692183396686625,0.017161224991242292,0.0126921833966866,0.017161224991242292,0.006440611887195309,0.014934284025546165,0.02945302793194824
0.04040404040404041,3.0276503540974917,0.027063379997061116,0.009322745317068002,0.04662494808818595,0.10111081882458127,0.028298903114720587,0.009322745317068002,0.04662494808818596,0.01824067656184312,0.016823787073852597,0.018240676561843135,0.016823787073852597,0.009322745317068002,0.014824203578815292,0.029020629034707153
0.05050505050505051,3.0276503540974917,0.02557345250910857,0.00899081680227096,0.0419143003747463,0.1160816355841692,0.02447241046904466,0.00899081680227096,0.041914300374746284,0.015911461888808865,0.01746687030674891,0.01591146188880886,0.01746687030674891,0.00899081680227096,0.015611660878675172,0.024937278462788676
0.06060606060606061,3.0276503540974917,0.026151801502503614,0.010512677975092503,0.042508346958477654,0.13055649831448826,0.02632025544606796,0.010512677975092503,0.04250834695847765,0.017073845826155783,0.018644949865280088,0.017073845826155783,0.018644949865280088,0.010512677975092503,0.016590534716669592,0.025236856056256397
0.07070707070707072,3.0276503540974917,0.025667375238325293,0.009840995027601203,0.04375849145266262,0.14263737306534557,0.021735993887752398,0.009840995027601203,0.043758491452662626,0.014100045925373141,0.019367242814185146,0.014100045925373141,0.019367242814185146,0.009840995027601203,0.016053982189420755,0.027104831869170638
0.07922816251426434,3.0276503540974917,0.022262578915854314,0.014130293561307348,0.03877949431340105,0.1302666475621322,0.028907982539695974,0.014130293561307348,0.03877949431340108,0.01846172944892625,0.017126230701300846,0.018461729448926274,0.017126230701300846,0.014130293561307348,0.014283534161180991,0.025270742767147223
0.08080808080808081,3.0276503540974917,0.021895518053956987,0.01687173522611203,0.038844221044471446,0.1277126076368776,0.033555150898014204,0.01687173522611203,0.03884422104447145,0.021208296899162427,0.016816041971088654,0.021208296899162416,0.016816041971088654,0.01687173522611203,0.014126593207643066,0.026193553235452492
0.09090909090909091,3.0276503540974917,0.018993009051204744,0.016679896257494175,0.035042904744980216,0.12580934437050179,0.03156617810144588,0.016679896257494175,0.03504290474498025,0.020145399345102222,0.01564591552301323,0.020145399345102184,0.01564591552301323,0.016679896257494175,0.012350759674650836,0.024558123689897918
0.10101010101010102,3.0276503540974917,0.017729537025428906,0.011679579247108501,0.034638169327613294,0.14046287702314172,0.019408462776966288,0.011679579247108501,0.034638169327613315,0.012141928879629744,0.016083810915102352,0.01214192887962973,0.016083810915102352,0.011679579247108501,0.01092178097514075,0.024178238920407796
0.11111111111111112,3.0276503540974917,0.014726538647702991,0.014347831358669886,0.02901190237332221,0.12463700476893301,0.024097892053518713,0.014347831358669886,0.029011902373322226,0.015068220415544235,0.013784394275447686,0.015068220415544242,0.013784394275447686,0.014347831358669886,0.009734534553386263,0.021219460547732147
0.12121212121212122,3.0276503540974917,0.017760970245824428,0.017853984096767604,0.034693793446719745,0.160056316228552,0.02881683484183461,0.017853984096767604,0.03469379344671975,0.01790279756917294,0.017036444742016325,0.017902797569172967,0.017036444742016325,0.017853984096767604,0.012140354075644894,0.025431135900490304
0.13131313131313133,3.0276503540974917,0.01265557632052171,0.015992585744959778,0.02768180248322443,0.13155563123468483,0.025105177208926147,0.015992585744959778,0.027681802483224428,0.015535995969172052,0.013246555197490231,0.015535995969172035,0.013246555197490231,0.015992585744959778,0.008274218304830277,0.02168798469339591
