,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
345,-4.54,3.0,0.41935483870967744,1.0,0.02702702702702703,1.0277777777777777,0.0,1.0,0.972972972972973,0.0,0.4098360655737705,1.0,0.4098360655737705,1.0,0.5813953488372093,0.9838709677419355
346,-4.41,3.0,0.41935483870967744,1.0,0.02702702702702703,1.0277777777777777,0.0,1.0,0.972972972972973,0.0,0.4098360655737705,1.0,0.4098360655737705,1.0,0.5813953488372093,0.9838709677419355
347,-4.279999999999999,3.0,0.42473118279569894,1.0,0.036036036036036036,1.0373831775700935,0.0,1.0,0.963963963963964,0.0,0.41208791208791207,1.0,0.41208791208791207,1.0,0.5836575875486382,0.978494623655914
348,-4.1499999999999995,3.0,0.42473118279569894,1.0,0.036036036036036036,1.0373831775700935,0.0,1.0,0.963963963963964,0.0,0.41208791208791207,1.0,0.41208791208791207,1.0,0.5836575875486382,0.978494623655914
349,-4.02,3.0,0.42473118279569894,1.0,0.036036036036036036,1.0373831775700935,0.0,1.0,0.963963963963964,0.0,0.41208791208791207,1.0,0.41208791208791207,1.0,0.5836575875486382,0.978494623655914
350,-3.8899999999999997,3.0,0.43010752688172044,1.0,0.04504504504504504,1.0471698113207546,0.0,1.0,0.954954954954955,0.0,0.4143646408839779,1.0,0.4143646408839779,1.0,0.5859375,0.9731182795698925
351,-3.76,3.0,0.43010752688172044,1.0,0.04504504504504504,1.0471698113207546,0.0,1.0,0.954954954954955,0.0,0.4143646408839779,1.0,0.4143646408839779,1.0,0.5859375,0.9731182795698925
352,-3.63,3.0,0.43548387096774194,1.0,0.05405405405405406,1.0571428571428572,0.0,1.0,0.9459459459459459,0.0,0.4166666666666667,1.0,0.4166666666666667,1.0,0.5882352941176471,0.967741935483871
353,-3.5,3.0,0.45161290322580644,1.0,0.08108108108108109,1.0882352941176472,0.0,1.0,0.9189189189189189,0.0,0.423728813559322,1.0,0.423728813559322,1.0,0.5952380952380952,0.9516129032258065
354,-3.37,3.0,0.45698924731182794,1.0,0.09009009009009009,1.0990099009900989,0.0,1.0,0.9099099099099099,0.0,0.42613636363636365,1.0,0.42613636363636365,1.0,0.597609561752988,0.946236559139785
355,-3.24,3.0,0.4731182795698925,1.0,0.11711711711711711,1.1326530612244898,0.0,1.0,0.8828828828828829,0.0,0.43352601156069365,1.0,0.43352601156069365,1.0,0.6048387096774194,0.9301075268817204
356,-3.1099999999999994,3.0,0.478494623655914,1.0,0.12612612612612611,1.1443298969072166,0.0,1.0,0.8738738738738738,0.0,0.436046511627907,1.0,0.436046511627907,1.0,0.6072874493927126,0.9247311827956989
357,-2.9799999999999995,3.0,0.489247311827957,1.0,0.14414414414414414,1.1684210526315788,0.0,1.0,0.8558558558558559,0.0,0.4411764705882353,1.0,0.4411764705882353,1.0,0.6122448979591837,0.9139784946236559
358,-2.8499999999999996,3.0,0.4946236559139785,1.0,0.15315315315315314,1.1808510638297873,0.0,1.0,0.8468468468468469,0.0,0.4437869822485207,1.0,0.4437869822485207,1.0,0.6147540983606558,0.9086021505376344
359,-2.7199999999999998,3.0,0.4946236559139785,0.9866666666666667,0.16216216216216217,1.1776344086021506,0.08222222222222206,0.9866666666666667,0.8378378378378378,0.05263157894736842,0.4431137724550898,0.9473684210526315,0.4431137724550898,0.9866666666666667,0.6115702479338843,0.8978494623655914
360,-2.59,3.0,0.5053763440860215,0.9866666666666667,0.18018018018018017,1.2035164835164835,0.07399999999999986,0.9866666666666667,0.8198198198198199,0.047619047619047616,0.4484848484848485,0.9523809523809523,0.4484848484848485,0.9866666666666667,0.6166666666666667,0.8870967741935484
361,-2.46,3.0,0.5161290322580645,0.9866666666666667,0.1981981981981982,1.230561797752809,0.06727272727272715,0.9866666666666667,0.8018018018018018,0.043478260869565216,0.4539877300613497,0.9565217391304348,0.4539877300613497,0.9866666666666667,0.6218487394957983,0.8763440860215054
362,-2.33,3.0,0.532258064516129,0.9866666666666667,0.22522522522522523,1.2734883720930232,0.059199999999999885,0.9866666666666667,0.7747747747747747,0.038461538461538464,0.4625,0.9615384615384616,0.4625,0.9866666666666667,0.6297872340425532,0.8602150537634409
363,-2.1999999999999993,3.0,0.543010752688172,0.9866666666666667,0.24324324324324326,1.3038095238095238,0.054814814814814705,0.9866666666666667,0.7567567567567568,0.03571428571428571,0.46835443037974683,0.9642857142857143,0.46835443037974683,0.9866666666666667,0.6351931330472103,0.8494623655913979
364,-2.0699999999999994,3.0,0.5591397849462365,0.9866666666666667,0.2702702702702703,1.3520987654320988,0.049333333333333236,0.9866666666666667,0.7297297297297297,0.03225806451612903,0.4774193548387097,0.967741935483871,0.4774193548387097,0.9866666666666667,0.6434782608695653,0.8333333333333334
365,-1.9399999999999995,3.0,0.5967741935483871,0.9733333333333334,0.34234234234234234,1.4800000000000002,0.07789473684210511,0.9733333333333334,0.6576576576576576,0.05,0.5,0.95,0.5,0.9733333333333334,0.6606334841628959,0.7849462365591398
366,-1.8100000000000005,3.0,0.6075268817204301,0.9733333333333334,0.36036036036036034,1.5216901408450705,0.07399999999999986,0.9733333333333334,0.6396396396396397,0.047619047619047616,0.5069444444444444,0.9523809523809523,0.5069444444444444,0.9733333333333334,0.6666666666666666,0.7741935483870968
367,-1.6799999999999997,3.0,0.6236559139784946,0.9733333333333334,0.38738738738738737,1.588823529411765,0.06883720930232545,0.9733333333333334,0.6126126126126126,0.044444444444444446,0.5177304964539007,0.9555555555555556,0.5177304964539007,0.9733333333333334,0.6759259259259259,0.7580645161290323
368,-1.549999999999999,3.0,0.6451612903225806,0.9733333333333334,0.42342342342342343,1.688125,0.0629787234042552,0.9733333333333334,0.5765765765765766,0.04081632653061224,0.5328467153284672,0.9591836734693877,0.5328467153284672,0.9733333333333334,0.6886792452830188,0.7365591397849462
369,-1.42,3.0,0.6774193548387096,0.9733333333333334,0.4774774774774775,1.8627586206896554,0.05584905660377348,0.9733333333333334,0.5225225225225225,0.03636363636363636,0.5572519083969466,0.9636363636363636,0.5572519083969466,0.9733333333333334,0.7087378640776699,0.7043010752688172
370,-1.2899999999999991,3.0,0.6989247311827957,0.9733333333333334,0.5135135135135135,2.0007407407407407,0.051929824561403416,0.9733333333333334,0.4864864864864865,0.03389830508474576,0.5748031496062992,0.9661016949152542,0.5748031496062992,0.9733333333333334,0.7227722772277227,0.6827956989247311
371,-1.1600000000000001,3.0,0.7365591397849462,0.9333333333333333,0.6036036036036037,2.354545454545455,0.11044776119402981,0.9333333333333333,0.39639639639639634,0.06944444444444445,0.6140350877192983,0.9305555555555556,0.6140350877192983,0.9333333333333333,0.7407407407407409,0.6129032258064516
372,-1.0299999999999994,3.0,0.7526881720430108,0.9333333333333333,0.6306306306306306,2.526829268292683,0.10571428571428569,0.9333333333333333,0.36936936936936937,0.06666666666666667,0.6306306306306306,0.9333333333333333,0.6306306306306306,0.9333333333333333,0.7526881720430109,0.5967741935483871
373,-0.9000000000000004,3.0,0.7634408602150538,0.9066666666666666,0.6666666666666666,2.7199999999999998,0.14000000000000007,0.9066666666666666,0.33333333333333337,0.08641975308641975,0.6476190476190476,0.9135802469135802,0.6476190476190476,0.9066666666666666,0.7555555555555555,0.5645161290322581
374,-0.7699999999999996,3.0,0.7795698924731183,0.88,0.7117117117117117,3.0524999999999993,0.16860759493670888,0.88,0.28828828828828834,0.10227272727272728,0.673469387755102,0.8977272727272727,0.673469387755102,0.88,0.7630057803468209,0.5268817204301075
375,-0.6400000000000006,3.0,0.7903225806451613,0.8666666666666667,0.7387387387387387,3.317241379310345,0.18048780487804875,0.8666666666666667,0.26126126126126126,0.10869565217391304,0.6914893617021277,0.8913043478260869,0.6914893617021277,0.8666666666666667,0.7692307692307693,0.5053763440860215
376,-0.5099999999999998,3.0,0.8010752688172043,0.8666666666666667,0.7567567567567568,3.5629629629629638,0.17619047619047615,0.8666666666666667,0.2432432432432432,0.10638297872340426,0.7065217391304348,0.8936170212765957,0.7065217391304348,0.8666666666666667,0.7784431137724551,0.4946236559139785
377,-0.379999999999999,3.0,0.8118279569892473,0.84,0.7927927927927928,4.053913043478261,0.20181818181818187,0.84,0.2072072072072072,0.12,0.7325581395348837,0.88,0.7325581395348837,0.84,0.7826086956521738,0.46236559139784944
378,-0.25,3.0,0.8118279569892473,0.8266666666666667,0.8018018018018018,4.170909090909092,0.21617977528089888,0.8266666666666667,0.19819819819819817,0.12745098039215685,0.7380952380952381,0.8725490196078431,0.7380952380952381,0.8266666666666667,0.779874213836478,0.45161290322580644
379,-0.11999999999999922,3.0,0.8118279569892473,0.8266666666666667,0.8018018018018018,4.170909090909092,0.21617977528089888,0.8266666666666667,0.19819819819819817,0.12745098039215685,0.7380952380952381,0.8725490196078431,0.7380952380952381,0.8266666666666667,0.779874213836478,0.45161290322580644
380,0.009999999999999787,3.0,0.7903225806451613,0.7733333333333333,0.8018018018018018,3.9018181818181823,0.28269662921348315,0.7733333333333333,0.19819819819819817,0.16037735849056603,0.725,0.839622641509434,0.725,0.7733333333333333,0.7483870967741936,0.43010752688172044
381,0.14000000000000057,3.0,0.8010752688172043,0.7466666666666667,0.8378378378378378,4.604444444444445,0.3023655913978494,0.7466666666666667,0.16216216216216217,0.16964285714285715,0.7567567567567568,0.8303571428571429,0.7567567567567568,0.7466666666666667,0.7516778523489932,0.3978494623655914
382,0.2699999999999996,3.0,0.8064516129032258,0.7066666666666667,0.8738738738738738,5.6028571428571405,0.3356701030927835,0.7066666666666667,0.12612612612612617,0.18487394957983194,0.7910447761194029,0.8151260504201681,0.7910447761194029,0.7066666666666667,0.7464788732394366,0.3602150537634409
383,0.40000000000000036,3.0,0.8118279569892473,0.6933333333333334,0.8918918918918919,6.413333333333333,0.34383838383838383,0.6933333333333334,0.10810810810810811,0.1885245901639344,0.8125,0.8114754098360656,0.8125,0.6933333333333334,0.7482014388489209,0.34408602150537637
384,0.5300000000000011,3.0,0.8010752688172043,0.6666666666666666,0.8918918918918919,6.166666666666666,0.37373737373737376,0.6666666666666666,0.10810810810810811,0.20161290322580644,0.8064516129032258,0.7983870967741935,0.8064516129032258,0.6666666666666666,0.7299270072992701,0.3333333333333333
385,0.6600000000000001,3.0,0.7903225806451613,0.6266666666666667,0.9009009009009009,6.323636363636365,0.41439999999999994,0.6266666666666667,0.09909909909909909,0.21875,0.8103448275862069,0.78125,0.8103448275862069,0.6266666666666667,0.706766917293233,0.3118279569892473
386,0.7900000000000009,3.0,0.7688172043010753,0.5333333333333333,0.9279279279279279,7.399999999999996,0.5029126213592233,0.5333333333333333,0.07207207207207211,0.2536231884057971,0.8333333333333334,0.7463768115942029,0.8333333333333334,0.5333333333333333,0.6504065040650406,0.25806451612903225
387,0.9199999999999999,3.0,0.7526881720430108,0.48,0.9369369369369369,7.6114285714285685,0.555,0.48,0.06306306306306309,0.2727272727272727,0.8372093023255814,0.7272727272727273,0.8372093023255814,0.48,0.6101694915254237,0.23118279569892472
388,1.0500000000000007,3.0,0.7204301075268817,0.38666666666666666,0.9459459459459459,7.153333333333332,0.6483809523809523,0.38666666666666666,0.05405405405405406,0.304635761589404,0.8285714285714286,0.695364238410596,0.8285714285714286,0.38666666666666666,0.5272727272727272,0.1881720430107527
389,1.1799999999999997,3.0,0.6989247311827957,0.30666666666666664,0.963963963963964,8.510000000000007,0.7192523364485981,0.30666666666666664,0.036036036036036,0.3270440251572327,0.8518518518518519,0.6729559748427673,0.8518518518518519,0.30666666666666664,0.45098039215686275,0.14516129032258066
390,1.3100000000000005,3.0,0.6612903225806451,0.21333333333333335,0.963963963963964,5.920000000000006,0.8160747663551401,0.21333333333333335,0.036036036036036,0.35542168674698793,0.8,0.6445783132530121,0.8,0.21333333333333335,0.3368421052631579,0.10752688172043011
391,1.4400000000000013,3.0,0.6290322580645161,0.10666666666666667,0.9819819819819819,5.9199999999999875,0.9097247706422018,0.10666666666666667,0.018018018018018056,0.3806818181818182,0.8,0.6193181818181818,0.8,0.10666666666666667,0.18823529411764706,0.053763440860215055
392,1.5700000000000003,3.0,0.6075268817204301,0.04,0.990990990990991,4.439999999999991,0.9687272727272727,0.04,0.009009009009009028,0.3956043956043956,0.75,0.6043956043956044,0.75,0.04,0.07594936708860758,0.021505376344086023
